id,company,public_repos,followers,following,public_gists,hireable,location_category,language
636,1,28.0,46.0,8.0,1.0,1,0,12
637,1,49.0,14.0,35.0,0.0,1,0,8
639,0,71.0,26374.0,3.0,1.0,1,1,3
641,1,136.0,550.0,200.0,8.0,0,0,3
643,1,28.0,21.0,27.0,0.0,1,0,3
644,1,67.0,65.0,135.0,16.0,1,1,0
645,1,43.0,56.0,34.0,10.0,0,1,0
646,0,18.0,22.0,32.0,8.0,0,1,3
647,0,25.0,160.0,9.0,4.0,1,1,7
649,0,17.0,13.0,28.0,0.0,0,0,0
650,1,82.0,56.0,109.0,6.0,0,1,0
651,1,26.0,20.0,77.0,1.0,1,0,12
652,1,15.0,24.0,172.0,2.0,0,1,7
654,1,144.0,36.0,36.0,20.0,0,1,0
655,1,283.0,12.0,161.0,0.0,0,0,12
656,1,28.0,48.0,93.0,1.0,0,1,3
657,1,6.0,5.0,7.0,0.0,1,1,8
658,1,48.0,23.0,59.0,0.0,0,0,0
659,1,89.0,64.0,24.0,15.0,0,1,11
661,1,96.0,153.0,218.0,80.0,0,0,12
662,1,99.0,23.0,13.0,1.0,0,1,0
663,1,60.0,11.0,18.0,2.0,1,0,0
664,1,53.0,34.0,60.0,0.0,1,1,1
666,0,49.0,29.0,55.0,1.0,0,0,0
667,1,127.0,12.0,66.0,3.0,1,0,3
669,1,78.0,10.0,9.0,6.0,0,0,7
671,1,47.0,36.0,1.0,7.0,0,1,8
673,1,48.0,5.0,10.0,0.0,0,0,3
674,1,32.0,48.0,80.0,0.0,0,1,3
676,1,16.0,9.0,20.0,2.0,0,0,0
677,1,160.0,8.0,5.0,2.0,0,0,0
678,0,43.0,44.0,7.0,28.0,1,0,0
680,1,55.0,206.0,56.0,6.0,0,1,0
682,1,101.0,58.0,81.0,11.0,1,1,0
683,1,33.0,36.0,18.0,1.0,1,1,3
685,1,179.0,1640.0,93.0,17.0,1,0,6
686,0,30.0,29.0,141.0,0.0,1,0,3
687,1,17.0,16.0,28.0,0.0,0,0,1
688,1,17.0,19.0,6.0,1.0,1,0,0
689,1,61.0,22.0,27.0,29.0,0,1,8
690,0,60.0,262.0,73.0,3.0,0,1,0
691,1,54.0,65.0,186.0,80.0,1,0,0
692,1,59.0,197.0,44.0,27.0,1,1,14
693,1,190.0,181.0,199.0,50.0,0,1,9
694,1,11.0,703.0,95.0,5.0,0,1,3
695,1,230.0,102.0,122.0,40.0,0,1,0
696,1,72.0,12.0,44.0,0.0,0,0,19
697,1,25.0,10.0,3.0,9.0,0,1,18
698,1,1.0,2.0,11.0,0.0,1,1,32
699,1,39.0,60.0,143.0,148.0,0,1,0
700,0,6.0,21.0,82.0,3.0,0,0,0
702,0,59.0,153.0,11.0,21.0,0,0,9
705,1,168.0,18.0,82.0,1.0,1,1,3
706,1,54.0,478.0,21.0,0.0,0,1,1
707,1,6.0,23.0,41.0,2.0,0,1,7
708,1,27.0,238.0,250.0,1.0,1,1,8
709,1,219.0,682.0,40.0,92.0,0,1,0
710,1,26.0,22.0,81.0,0.0,0,1,1
711,1,28.0,28.0,34.0,3.0,0,0,8
712,1,14.0,31.0,25.0,6.0,1,1,3
713,1,47.0,8.0,47.0,0.0,0,0,12
714,1,14.0,80.0,183.0,12.0,1,1,4
715,1,12.0,20.0,25.0,0.0,0,1,16
716,1,10.0,101.0,71.0,6.0,0,1,0
717,1,197.0,107.0,23.0,58.0,1,0,4
718,1,245.0,58.0,31.0,7.0,1,1,0
719,1,9.0,76.0,91.0,38.0,1,0,11
720,1,33.0,12.0,29.0,5.0,1,0,14
721,1,4.0,10.0,21.0,0.0,0,0,0
722,1,25.0,29.0,23.0,4.0,0,0,0
723,0,15.0,34.0,37.0,1.0,1,0,3
724,1,28.0,0.0,0.0,0.0,0,0,0
725,1,174.0,52.0,44.0,19.0,1,0,8
726,1,24.0,59.0,120.0,3.0,0,1,3
727,1,124.0,215.0,149.0,22.0,0,1,0
728,1,248.0,59.0,125.0,2.0,1,1,17
730,1,287.0,47.0,236.0,27.0,1,1,4
731,1,1466.0,35.0,21.0,17.0,0,1,3
732,1,21.0,41.0,22.0,10.0,0,1,0
733,1,125.0,327.0,111.0,1.0,0,1,0
734,1,216.0,164.0,56.0,42.0,1,1,9
735,1,19.0,80.0,96.0,1.0,1,0,12
736,1,46.0,140.0,225.0,8.0,1,0,0
737,1,81.0,35.0,26.0,1.0,1,0,0
738,1,14.0,37.0,17.0,2.0,1,1,0
739,1,10.0,1.0,3.0,3.0,1,0,0
740,0,211.0,657.0,80.0,194.0,0,1,0
741,0,62.0,53.0,118.0,19.0,1,1,9
742,1,65.0,110.0,71.0,59.0,1,1,0
744,1,30.0,75.0,133.0,6.0,1,0,12
745,1,11.0,20.0,39.0,0.0,1,0,3
746,1,75.0,170.0,237.0,3.0,1,0,0
747,1,10.0,49.0,150.0,1.0,0,1,0
748,1,31.0,644.0,21.0,9.0,1,1,16
749,1,70.0,1.0,11.0,0.0,0,0,3
751,1,90.0,201.0,373.0,20.0,1,1,0
752,1,67.0,16.0,73.0,3.0,1,1,3
753,1,42.0,68.0,81.0,0.0,1,1,3
754,1,97.0,58.0,362.0,0.0,0,1,3
755,1,79.0,53.0,89.0,15.0,0,0,0
756,1,17.0,21.0,35.0,2.0,1,0,0
757,1,177.0,8.0,89.0,12.0,1,0,0
758,1,22.0,132.0,12.0,56.0,0,1,8
759,1,19.0,12.0,42.0,0.0,1,1,1
760,1,8.0,70.0,39.0,0.0,0,0,3
761,1,10.0,21.0,5.0,18.0,1,1,17
762,1,25.0,14.0,8.0,0.0,0,1,3
763,1,26.0,18.0,17.0,6.0,0,1,0
764,1,28.0,59.0,54.0,0.0,0,1,3
765,1,4.0,223.0,47.0,1.0,0,0,4
766,1,25.0,18.0,46.0,0.0,0,0,0
767,1,45.0,75.0,145.0,3.0,1,1,12
768,1,79.0,120.0,12.0,7.0,1,0,0
769,1,70.0,114.0,87.0,2.0,0,1,33
770,1,137.0,192.0,22.0,7.0,1,1,0
771,1,36.0,45.0,167.0,1.0,0,1,10
772,1,25.0,562.0,7.0,0.0,1,0,3
773,1,222.0,240.0,85.0,21.0,0,0,0
774,1,8.0,15.0,31.0,0.0,0,1,34
775,1,88.0,59.0,129.0,126.0,0,0,14
776,1,67.0,45.0,130.0,2.0,0,1,0
778,0,21.0,3.0,14.0,0.0,1,1,14
779,1,5.0,4.0,4.0,1.0,0,1,19
780,1,2.0,10.0,16.0,0.0,0,0,6
781,0,20.0,220.0,28.0,29.0,1,1,0
782,0,22.0,41.0,199.0,3.0,0,1,4
783,1,171.0,8.0,82.0,2.0,0,0,10
784,1,80.0,17.0,16.0,10.0,0,1,0
785,1,73.0,14.0,14.0,1.0,0,0,8
786,1,30.0,11.0,69.0,1.0,1,1,8
787,0,83.0,31.0,125.0,42.0,1,1,0
788,1,11.0,52.0,12.0,0.0,0,1,3
789,1,79.0,130.0,148.0,21.0,0,0,19
790,1,70.0,20.0,6.0,25.0,1,1,8
791,1,15.0,16.0,22.0,7.0,0,1,19
793,0,27.0,23.0,24.0,0.0,0,1,3
795,1,21.0,13.0,12.0,3.0,0,0,4
796,1,49.0,19.0,46.0,0.0,0,0,4
797,1,73.0,105.0,110.0,0.0,0,1,19
800,1,64.0,22.0,33.0,4.0,1,1,0
801,0,155.0,129.0,97.0,14.0,0,0,4
803,1,60.0,44.0,31.0,8.0,0,1,0
804,0,50.0,22.0,53.0,66.0,1,1,3
805,1,163.0,124.0,375.0,4.0,1,0,0
806,1,91.0,75.0,64.0,6.0,0,1,3
807,1,93.0,37.0,6.0,31.0,1,1,3
808,0,5.0,12.0,10.0,3.0,0,1,6
809,1,170.0,30.0,129.0,1.0,0,0,12
810,0,80.0,50.0,61.0,5.0,1,1,23
811,1,165.0,12.0,108.0,3.0,0,0,7
812,1,64.0,222.0,5.0,0.0,1,0,19
813,1,55.0,6.0,24.0,0.0,1,1,1
815,1,98.0,5.0,16.0,1.0,0,1,3
816,1,15.0,9.0,17.0,1.0,0,0,6
817,0,48.0,39.0,140.0,27.0,1,0,0
818,1,192.0,5.0,9.0,0.0,0,0,12
819,0,40.0,14.0,15.0,4.0,0,1,0
820,1,6.0,26.0,15.0,0.0,0,0,14
821,0,0.0,3.0,2.0,0.0,0,0,-1
822,1,57.0,10.0,28.0,0.0,0,0,6
823,1,71.0,68.0,136.0,52.0,0,1,13
824,1,28.0,109.0,40.0,43.0,1,0,3
826,1,28.0,6.0,5.0,4.0,0,1,0
827,1,26.0,22.0,112.0,1.0,0,0,8
828,1,395.0,72.0,175.0,9.0,1,0,8
829,1,13.0,12.0,15.0,2.0,1,1,7
830,1,28.0,58.0,134.0,23.0,0,1,0
832,1,36.0,8.0,13.0,0.0,1,1,0
833,1,74.0,140.0,25.0,19.0,0,1,0
835,1,9.0,8.0,18.0,0.0,0,0,0
837,1,41.0,101.0,146.0,0.0,0,0,0
838,1,42.0,66.0,16.0,4.0,1,0,0
839,1,23.0,31.0,16.0,6.0,0,0,7
841,0,28.0,46.0,61.0,8.0,1,1,0
842,1,2.0,3.0,2.0,0.0,0,0,27
843,1,56.0,69.0,8.0,0.0,0,1,12
844,1,15.0,9.0,10.0,0.0,0,1,3
845,1,8.0,56.0,123.0,0.0,0,0,16
846,1,148.0,241.0,40.0,34.0,1,1,0
847,1,21.0,18.0,16.0,10.0,1,0,16
848,1,256.0,1848.0,321.0,26.0,1,0,0
849,1,3.0,3.0,16.0,0.0,1,1,0
850,1,23.0,16.0,46.0,0.0,0,0,12
851,1,29.0,25.0,54.0,5.0,1,1,3
852,1,124.0,1420.0,8.0,28.0,0,0,9
853,1,16.0,10.0,9.0,0.0,1,0,12
856,1,72.0,50.0,4.0,53.0,1,0,0
857,0,3.0,73.0,128.0,1.0,1,1,3
858,0,11.0,31.0,25.0,1.0,0,1,7
859,1,14.0,19.0,18.0,2.0,0,0,3
860,1,113.0,573.0,90.0,22.0,1,1,35
863,1,17.0,11.0,58.0,1.0,1,0,3
864,1,65.0,218.0,9.0,8.0,0,1,1
866,1,27.0,9.0,9.0,0.0,0,0,16
867,0,40.0,207.0,0.0,14.0,0,0,5
868,1,4.0,9.0,10.0,1.0,1,0,0
870,1,128.0,95.0,32.0,22.0,0,0,0
871,1,96.0,1144.0,32.0,1.0,1,0,9
872,1,17.0,14.0,1.0,0.0,0,0,0
873,1,31.0,8.0,10.0,0.0,0,0,3
874,0,33.0,16.0,58.0,0.0,1,1,0
875,1,18.0,7.0,4.0,18.0,0,1,4
876,0,14.0,5.0,25.0,0.0,0,1,16
877,1,60.0,26.0,2.0,2.0,0,1,0
878,0,56.0,17.0,30.0,4.0,0,1,0
879,0,20.0,67.0,30.0,1.0,0,0,3
881,1,115.0,21.0,21.0,44.0,1,1,21
882,1,140.0,76.0,1537.0,0.0,1,0,16
883,1,105.0,324.0,274.0,0.0,0,1,16
885,1,91.0,19.0,75.0,0.0,0,0,9
886,1,71.0,4.0,5.0,0.0,0,1,0
887,1,32.0,15.0,32.0,3.0,0,1,8
888,1,48.0,450.0,31.0,0.0,0,0,16
889,1,137.0,206.0,172.0,158.0,1,1,25
890,1,77.0,13.0,9.0,11.0,1,0,1
891,0,174.0,16.0,56.0,5.0,0,0,1
892,1,14.0,2.0,8.0,0.0,1,0,0
893,0,151.0,394.0,240.0,47.0,1,0,0
895,0,11.0,49.0,58.0,4.0,0,1,3
896,1,59.0,29.0,30.0,78.0,0,1,0
898,1,50.0,69.0,81.0,10.0,0,1,8
900,1,17.0,3.0,7.0,0.0,0,0,0
901,1,132.0,119.0,32.0,19.0,0,1,0
903,1,25.0,8.0,47.0,1.0,0,0,0
904,1,29.0,60.0,182.0,6.0,1,0,0
905,1,60.0,76.0,191.0,3.0,0,0,12
906,1,35.0,17.0,10.0,2.0,0,0,0
908,0,46.0,25.0,11.0,5.0,1,0,20
909,1,10.0,40.0,23.0,4.0,0,1,3
910,1,282.0,2453.0,19.0,10.0,1,1,3
911,1,15.0,13.0,51.0,5.0,0,1,4
912,1,100.0,112.0,333.0,2.0,1,0,0
913,1,17.0,81.0,270.0,7.0,0,1,0
914,1,99.0,93.0,33.0,34.0,0,1,0
915,1,75.0,150.0,105.0,4.0,0,1,3
916,1,103.0,16.0,3.0,0.0,1,1,1
917,1,25.0,14.0,23.0,0.0,0,1,6
918,0,119.0,31.0,22.0,4.0,0,1,7
919,1,47.0,14.0,23.0,4.0,1,0,12
921,1,67.0,10.0,9.0,0.0,1,0,3
922,0,21.0,13.0,73.0,3.0,0,1,36
923,1,25.0,8.0,32.0,0.0,0,0,16
925,1,120.0,206.0,18.0,5.0,0,1,0
928,1,18.0,8.0,32.0,0.0,0,0,3
929,1,36.0,422.0,31.0,28.0,0,1,8
930,1,58.0,126.0,70.0,5.0,1,1,12
931,1,14.0,0.0,13.0,0.0,0,0,12
932,1,70.0,47.0,114.0,16.0,1,1,0
934,0,89.0,48.0,15.0,0.0,0,0,0
935,0,28.0,4.0,47.0,2.0,0,0,0
936,1,58.0,122.0,14.0,-1.0,0,1,-1
937,1,282.0,497.0,1131.0,2.0,1,0,19
938,1,44.0,11.0,46.0,0.0,0,0,7
939,0,167.0,35.0,107.0,1.0,1,1,1
940,1,116.0,303.0,20.0,26.0,0,1,19
941,0,48.0,25.0,27.0,10.0,1,1,3
942,1,38.0,31.0,31.0,3.0,0,0,0
943,0,38.0,23.0,21.0,15.0,1,0,0
944,0,23.0,7.0,25.0,0.0,0,1,4
946,1,195.0,28.0,143.0,0.0,0,0,12
947,1,2.0,27.0,1.0,0.0,0,0,6
949,1,16.0,58.0,14.0,3.0,0,1,6
951,1,374.0,53.0,98.0,59.0,0,0,0
952,1,18.0,74.0,72.0,17.0,1,1,16
954,0,70.0,21.0,48.0,12.0,0,1,4
955,1,6.0,2.0,1.0,0.0,1,0,3
956,1,115.0,395.0,323.0,0.0,1,0,3
958,1,59.0,68.0,156.0,1.0,0,1,6
959,1,17.0,23.0,14.0,0.0,0,1,3
960,0,32.0,112.0,24.0,0.0,0,0,3
962,1,21.0,55.0,179.0,0.0,0,0,0
963,1,72.0,562.0,14.0,23.0,0,1,0
964,1,81.0,66.0,92.0,24.0,0,0,0
965,1,52.0,195.0,147.0,5.0,1,0,12
966,1,65.0,54.0,36.0,1.0,1,1,0
967,1,16.0,38.0,26.0,2.0,1,0,3
968,1,209.0,172.0,102.0,11.0,0,0,12
969,1,21.0,8.0,6.0,0.0,1,1,0
971,1,85.0,172.0,32.0,3.0,1,1,14
972,1,62.0,124.0,89.0,0.0,0,0,0
974,1,291.0,4792.0,45.0,41.0,1,0,0
975,0,38.0,100.0,131.0,10.0,1,0,11
976,1,105.0,129.0,103.0,6.0,0,1,3
977,0,63.0,154.0,18.0,0.0,0,0,12
978,0,107.0,12.0,13.0,1.0,1,1,0
979,1,70.0,25.0,22.0,0.0,0,0,0
980,1,39.0,2.0,68.0,1.0,0,1,3
981,1,74.0,16.0,81.0,2.0,1,0,0
983,1,122.0,408.0,18.0,2.0,0,1,37
984,0,62.0,18.0,13.0,1.0,1,0,8
985,0,11.0,12.0,17.0,2.0,0,1,17
986,0,88.0,231.0,213.0,14.0,1,0,3
987,0,193.0,84.0,69.0,26.0,1,0,0
988,1,71.0,18.0,97.0,1.0,0,1,38
989,1,35.0,42.0,42.0,10.0,0,1,3
990,1,102.0,118.0,104.0,1.0,1,1,12
991,1,20.0,9.0,31.0,0.0,1,1,12
992,1,6.0,41.0,30.0,2.0,0,0,6
994,1,48.0,115.0,244.0,5.0,1,1,34
995,1,49.0,38.0,22.0,8.0,1,1,0
997,1,78.0,45.0,63.0,27.0,0,1,8
998,1,32.0,4.0,6.0,7.0,0,1,3
999,1,14.0,19.0,23.0,10.0,0,1,0
1001,1,37.0,66.0,249.0,0.0,1,0,8
1002,1,87.0,153.0,447.0,3.0,1,1,8
1003,1,296.0,343.0,198.0,92.0,0,1,8
1005,1,5.0,7.0,26.0,0.0,0,0,3
1006,1,11.0,102.0,182.0,9.0,0,0,8
1008,1,13.0,11.0,17.0,0.0,0,1,0
1010,1,52.0,211.0,7.0,4.0,0,1,3
1011,1,22.0,51.0,57.0,6.0,1,0,0
1012,1,17.0,2.0,3.0,0.0,0,0,0
1013,0,10.0,5.0,13.0,0.0,0,1,6
1014,0,217.0,504.0,30.0,124.0,1,1,0
1015,1,38.0,30.0,26.0,1.0,0,0,12
1017,1,870.0,875.0,259.0,0.0,0,0,3
1018,1,5.0,10.0,3.0,0.0,1,1,8
1019,1,12.0,23.0,31.0,7.0,1,0,16
1020,1,113.0,178.0,21.0,0.0,0,1,4
1021,1,50.0,844.0,240.0,16.0,1,1,0
1022,1,116.0,69.0,106.0,14.0,1,1,0
1023,1,213.0,318.0,96.0,24.0,0,1,3
1024,1,10.0,202.0,9.0,0.0,0,0,8
1026,1,12.0,6.0,4.0,5.0,1,1,16
1027,0,25.0,0.0,0.0,9.0,0,1,3
1028,1,41.0,53.0,14.0,0.0,1,1,7
1030,1,74.0,1407.0,237.0,11.0,0,0,12
1032,1,233.0,827.0,45.0,12.0,1,0,0
1033,1,59.0,6.0,13.0,1.0,1,0,0
1034,1,48.0,20.0,10.0,1.0,1,0,0
1035,1,34.0,17.0,45.0,0.0,1,1,3
1036,0,37.0,23.0,9.0,2.0,1,1,3
1037,1,134.0,4.0,25.0,1.0,0,0,8
1038,1,73.0,136.0,3.0,15.0,1,1,8
1039,1,55.0,74.0,41.0,8.0,0,1,0
1040,1,75.0,43.0,87.0,2.0,0,0,0
1041,1,51.0,157.0,3.0,4.0,0,1,0
1042,1,127.0,95.0,33.0,64.0,0,1,39
1043,1,18.0,32.0,25.0,60.0,1,1,0
1044,1,73.0,11.0,7.0,0.0,0,0,12
1045,1,23.0,23.0,32.0,0.0,1,1,0
1046,1,41.0,11.0,10.0,3.0,0,1,3
1048,1,66.0,13.0,86.0,1.0,1,0,0
1049,1,66.0,924.0,3.0,0.0,0,1,0
1050,1,50.0,75.0,97.0,20.0,1,1,4
1051,0,13.0,31.0,54.0,0.0,1,0,0
1052,1,17.0,19.0,16.0,0.0,0,1,3
1053,1,8.0,43.0,56.0,0.0,0,1,3
1054,1,37.0,32.0,64.0,11.0,0,1,3
1055,1,3.0,14.0,38.0,0.0,1,0,3
1056,1,19.0,0.0,0.0,2.0,1,1,3
1057,1,31.0,72.0,44.0,8.0,0,1,16
1058,1,21.0,30.0,29.0,0.0,0,0,0
1059,1,62.0,47.0,37.0,0.0,0,0,3
1060,1,198.0,67.0,5.0,8.0,1,0,11
1061,1,14.0,19.0,28.0,5.0,0,1,16
1062,1,16.0,11.0,14.0,3.0,0,1,0
1063,1,38.0,36.0,69.0,6.0,0,1,0
1065,1,2.0,11.0,18.0,5.0,1,1,8
1066,0,458.0,120.0,259.0,0.0,0,1,0
1067,1,35.0,101.0,128.0,14.0,1,0,3
1068,1,38.0,40.0,45.0,7.0,1,1,0
1069,1,52.0,12.0,1.0,3.0,1,1,3
1070,0,26.0,199.0,37.0,0.0,1,1,0
1071,1,80.0,15.0,34.0,1.0,1,0,8
1072,1,27.0,14.0,16.0,4.0,0,0,21
1073,1,32.0,14.0,122.0,4.0,1,0,10
1074,0,20.0,15.0,18.0,0.0,0,1,3
1075,1,176.0,542.0,37.0,19.0,0,1,8
1076,0,60.0,31.0,73.0,35.0,1,1,15
1077,1,12.0,108.0,30.0,59.0,0,1,8
1078,1,47.0,40.0,58.0,6.0,0,0,0
1079,1,52.0,48.0,14.0,65.0,0,1,3
1081,0,40.0,26.0,8.0,1.0,1,1,0
1082,1,31.0,23.0,11.0,7.0,1,1,3
1083,1,3.0,27.0,19.0,3.0,0,1,0
1085,1,82.0,132.0,1705.0,0.0,0,0,8
1087,0,82.0,34.0,24.0,9.0,0,1,4
1088,1,47.0,5.0,16.0,4.0,1,1,7
1089,0,67.0,1732.0,105.0,13.0,1,1,0
1090,1,64.0,63.0,11.0,12.0,0,1,8
1092,1,25.0,96.0,9.0,17.0,1,0,3
1093,1,69.0,131.0,110.0,1.0,0,0,0
1094,1,19.0,12.0,5.0,0.0,1,0,3
1095,1,763.0,6239.0,448.0,301.0,1,1,0
1096,0,175.0,73.0,240.0,7.0,1,1,0
1097,1,140.0,154.0,19.0,19.0,1,0,0
1098,1,89.0,11.0,12.0,0.0,1,0,10
1099,0,98.0,39.0,77.0,20.0,1,0,8
1100,1,15.0,4.0,42.0,0.0,0,0,0
1101,0,80.0,25.0,171.0,5.0,1,0,7
1102,1,31.0,39.0,57.0,0.0,1,0,3
1103,1,97.0,588.0,239.0,3.0,0,0,0
1104,1,300.0,77.0,268.0,6.0,0,1,0
1105,1,54.0,67.0,86.0,1.0,1,1,0
1106,1,442.0,49.0,206.0,49.0,1,0,0
1108,1,22.0,16.0,32.0,0.0,1,1,0
1110,1,7.0,61.0,127.0,0.0,1,1,1
1111,1,35.0,21.0,31.0,0.0,1,0,13
1113,1,92.0,118.0,129.0,6.0,1,1,0
1114,1,109.0,636.0,33.0,10.0,0,1,0
1115,0,36.0,30.0,20.0,10.0,0,1,0
1116,1,54.0,16.0,8.0,34.0,0,1,0
1117,1,133.0,33.0,14.0,22.0,1,1,12
1118,1,165.0,23.0,172.0,3.0,0,0,0
1120,1,111.0,56.0,42.0,30.0,1,0,9
1121,0,26.0,64.0,106.0,1.0,1,0,0
1122,1,21.0,39.0,87.0,11.0,1,0,0
1123,1,32.0,52.0,89.0,1.0,1,1,0
1124,1,108.0,70.0,114.0,6.0,1,0,0
1125,1,64.0,247.0,59.0,19.0,1,1,0
1126,1,51.0,544.0,73.0,10.0,0,0,0
1127,0,202.0,50.0,29.0,84.0,1,0,15
1128,1,10.0,21.0,25.0,0.0,0,1,9
1129,1,24.0,108.0,16.0,1.0,0,1,0
1131,1,80.0,97.0,28.0,7.0,1,1,3
1132,1,335.0,107.0,56.0,125.0,1,1,4
1133,0,23.0,8.0,7.0,2.0,0,0,12
1134,1,17.0,32.0,25.0,10.0,1,1,8
1135,1,67.0,10.0,11.0,0.0,0,0,0
1136,1,122.0,66.0,53.0,57.0,1,1,0
1137,1,92.0,69.0,144.0,22.0,0,0,4
1138,1,91.0,91.0,51.0,305.0,0,1,15
1139,1,0.0,0.0,0.0,1.0,0,0,-1
1142,1,5.0,13.0,13.0,1.0,1,1,12
1144,1,67.0,33.0,50.0,11.0,1,0,0
1145,1,35.0,14.0,65.0,1.0,1,0,0
1146,1,302.0,24.0,63.0,62.0,0,1,8
1147,0,76.0,472.0,71.0,3.0,0,0,3
1148,1,36.0,4.0,26.0,0.0,0,0,10
1149,1,274.0,35.0,92.0,10.0,1,0,0
1150,1,97.0,16.0,139.0,4.0,1,1,0
1151,1,68.0,149.0,71.0,9.0,1,1,9
1152,0,88.0,60.0,30.0,20.0,1,1,4
1153,1,33.0,12.0,97.0,0.0,1,1,12
1154,1,40.0,310.0,79.0,31.0,0,1,3
1155,1,74.0,91.0,28.0,5.0,0,1,0
1156,1,13.0,18.0,7.0,0.0,0,0,0
1158,1,7.0,117.0,10.0,0.0,0,1,0
1159,1,20.0,29.0,11.0,0.0,1,0,0
1161,1,12.0,65.0,8.0,10.0,0,1,12
1162,1,28.0,6.0,27.0,0.0,1,1,3
1164,1,84.0,4604.0,80.0,23.0,0,0,0
1166,1,7.0,10.0,23.0,0.0,0,1,1
1168,1,107.0,23.0,11.0,1.0,0,0,3
1169,1,96.0,6.0,11.0,2.0,1,0,3
1170,1,63.0,195.0,118.0,5.0,1,0,0
1172,1,36.0,79.0,152.0,20.0,1,0,0
1173,1,216.0,313.0,208.0,58.0,1,1,0
1174,1,15.0,14.0,72.0,2.0,1,0,0
1175,1,148.0,91.0,142.0,1.0,0,0,12
1176,1,17.0,6.0,26.0,0.0,0,0,34
1178,0,40.0,76.0,127.0,4.0,0,0,7
1179,1,5.0,35.0,37.0,6.0,0,1,7
1181,1,129.0,53.0,52.0,7.0,0,1,14
1182,1,91.0,83.0,43.0,22.0,1,1,0
1183,1,27.0,13.0,17.0,0.0,1,1,0
1184,0,26.0,13.0,46.0,6.0,0,0,16
1185,1,11.0,24.0,46.0,2.0,1,1,18
1186,1,81.0,150.0,91.0,42.0,1,0,0
1187,1,136.0,61.0,253.0,2.0,1,0,12
1188,1,87.0,129.0,61.0,13.0,0,1,0
1190,1,50.0,60.0,43.0,0.0,1,1,0
1191,1,206.0,28.0,10.0,3.0,1,0,0
1192,1,9.0,8.0,9.0,0.0,1,0,8
1193,1,8.0,18.0,17.0,0.0,0,0,3
1194,1,87.0,40.0,2.0,8.0,0,1,0
1197,1,10.0,10.0,29.0,0.0,0,0,12
1198,1,41.0,53.0,9.0,0.0,0,0,12
1199,1,14.0,113.0,16.0,0.0,1,1,0
1200,1,48.0,69.0,63.0,22.0,0,0,0
1201,1,18.0,39.0,106.0,3.0,0,1,12
1203,1,79.0,123.0,94.0,8.0,1,0,3
1204,1,368.0,130.0,193.0,16.0,1,0,3
1205,0,401.0,169.0,28.0,34.0,1,1,3
1206,0,25.0,1356.0,163.0,1.0,0,0,9
1209,0,24.0,54.0,47.0,7.0,0,1,0
1210,1,11.0,8.0,28.0,2.0,0,1,1
1211,1,19.0,132.0,101.0,1.0,0,1,3
1212,0,53.0,333.0,2.0,43.0,0,1,11
1214,1,42.0,26.0,31.0,0.0,0,1,8
1215,0,48.0,47.0,71.0,1.0,1,1,1
1216,1,28.0,15.0,24.0,3.0,1,0,0
1217,1,38.0,178.0,128.0,0.0,1,1,0
1218,1,11.0,8.0,7.0,0.0,0,1,8
1219,1,69.0,97.0,3.0,11.0,0,1,14
1220,1,47.0,22.0,13.0,2.0,1,0,0
1221,0,29.0,75.0,14.0,63.0,0,1,3
1222,0,10.0,16.0,16.0,14.0,0,1,7
1223,1,20.0,13.0,38.0,7.0,0,0,3
1224,1,308.0,261.0,496.0,115.0,0,1,40
1225,1,364.0,158.0,29.0,9.0,1,1,14
1226,1,97.0,13.0,52.0,11.0,0,0,0
1227,1,59.0,17.0,22.0,2.0,1,0,0
1228,1,389.0,120.0,465.0,102.0,1,0,0
1229,1,206.0,11.0,39.0,0.0,0,0,0
1230,1,14.0,15.0,11.0,0.0,1,1,0
1231,0,253.0,32.0,41.0,3.0,0,0,9
1233,1,30.0,8.0,61.0,0.0,0,0,3
1234,1,53.0,15.0,101.0,0.0,0,0,0
1235,1,28.0,20.0,43.0,1.0,1,0,0
1236,1,18.0,7.0,3.0,0.0,0,0,3
1237,0,68.0,229.0,422.0,2.0,0,1,7
1238,1,118.0,196.0,108.0,28.0,0,0,17
1240,1,19.0,8.0,22.0,21.0,0,1,0
1241,1,710.0,121.0,136.0,228.0,0,1,0
1242,1,31.0,57.0,30.0,3.0,0,1,4
1243,1,23.0,5.0,1.0,0.0,0,1,16
1244,1,5.0,45.0,1.0,10.0,0,1,0
1245,1,56.0,180.0,130.0,19.0,0,1,3
1246,0,8.0,14.0,7.0,2.0,0,1,12
1247,1,38.0,159.0,162.0,3.0,0,1,1
1248,1,38.0,66.0,17.0,10.0,0,1,12
1250,0,36.0,7.0,16.0,3.0,0,0,0
1252,0,4.0,9.0,15.0,0.0,0,0,0
1253,1,26.0,56.0,15.0,9.0,0,1,3
1254,0,42.0,37.0,13.0,1.0,0,1,0
1255,1,10.0,25.0,29.0,0.0,1,1,11
1256,0,16.0,30.0,7.0,0.0,0,1,41
1257,1,105.0,20.0,81.0,0.0,0,0,0
1258,1,166.0,10.0,64.0,1.0,1,0,3
1260,0,13.0,3.0,4.0,0.0,0,1,0
1262,1,10.0,11.0,18.0,1.0,1,1,0
1263,1,14.0,27.0,66.0,0.0,0,0,12
1265,1,66.0,399.0,1619.0,4.0,1,1,19
1266,1,53.0,52.0,6.0,4.0,1,1,3
1267,1,0.0,14.0,7.0,2.0,1,1,-1
